acc_hidden,arch,best_steps,cond_frac,cond_mode,cond_noise,dataset,epochs,hidden_frac,infer_wall_s,kind,mae_all,mae_hidden,method,modality,mse_all,mse_hidden,n_cells,n_params,nrmse_all,nrmse_hidden,optimizer,ordered,overrun_ratio,rel_l2_all,rel_l2_hidden,scale,seed,steps,train_loss,train_wall_s,vpt_steps
,A1_local,16,0.1,random,0.0,cml_lattice,40,0.1003,0.294,learned,0.018639713525772095,0.17919810063698713,A1_local,chaos,0.0049294885247945786,0.049095374660090056,64,13215,0.31743612096929225,1.001787733206711,adamw,True,1.0177,0.09941663732575727,0.3113573923109185,0.7422,1,1,0.006353412437337366,98.98,0
,A1_local,16,0.1,random,0.0,cml_lattice,40,0.1003,0.294,learned,0.015232234261929989,0.14156715470820563,A1_local,chaos,0.0032719760201871395,0.032565277818033554,64,13215,0.2586190245351555,0.8158922614487243,adamw,True,1.0177,0.08099592412697612,0.2535807522000422,0.7422,1,2,0.006353412437337366,98.98,0
,A1_local,16,0.1,random,0.0,cml_lattice,40,0.1003,0.294,learned,0.01211560145020485,0.10658386895194598,A1_local,chaos,0.0018870070343837142,0.018756059007591603,64,13215,0.19640031273712252,0.6191932529260677,adamw,True,1.0177,0.06150987938613496,0.1924463538303226,0.7422,1,4,0.006353412437337366,98.98,0
,A1_local,16,0.1,random,0.0,cml_lattice,40,0.1003,0.294,learned,0.010493901558220387,0.08364104518222149,A1_local,chaos,0.0011241859756410122,0.011115245076567082,64,13215,0.1515913796947218,0.47666684099462886,adamw,True,1.0177,0.04747634279555436,0.1481488939159798,0.7422,1,8,0.006353412437337366,98.98,0
,A1_local,16,0.1,random,0.0,cml_lattice,40,0.1003,0.294,learned,0.012105787172913551,0.08318010489214663,A1_local,chaos,0.0011252003023400903,0.010910538181031096,64,13215,0.15165974481668562,0.4722571119699966,adamw,True,1.0177,0.04749775205580607,0.14677834236658885,0.7422,1,16,0.006353412437337366,98.98,0
,A1_local,16,0.1,random,0.0,cml_lattice,40,0.1003,0.294,learned,0.019239014014601707,0.08446946620013063,A1_local,chaos,0.0022105725947767496,0.011300574925780873,64,13215,0.21257284952940977,0.48062426141512926,adamw,True,1.0177,0.06657489961898302,0.14937886715438312,0.7422,1,32,0.006353412437337366,98.98,0
,A1_local,8,0.3,random,0.0,cml_lattice,40,0.3026,0.164,learned,0.05811026319861412,0.19019997288131452,A1_local,chaos,0.015975873917341232,0.0527819708757965,64,13215,0.571462488110576,1.038719348833838,adamw,True,1.0329,0.17897421364040084,0.3260971635881515,0.7422,1,1,0.006353412437337366,98.98,0
,A1_local,8,0.3,random,0.0,cml_lattice,40,0.3026,0.164,learned,0.04858507961034775,0.15768153353082637,A1_local,chaos,0.011427625082433224,0.037749878762715794,64,13215,0.48331850601020643,0.8784422199342874,adamw,True,1.0329,0.15136871398236415,0.2757795131266726,0.7422,1,2,0.006353412437337366,98.98,0
,A1_local,8,0.3,random,0.0,cml_lattice,40,0.3026,0.164,learned,0.03993833437561989,0.12815912292535944,A1_local,chaos,0.007711030077189207,0.025466899945545525,64,13215,0.3970192874177088,0.7215118382781388,adamw,True,1.0329,0.12434097739389031,0.22651254568611287,0.7422,1,4,0.006353412437337366,98.98,0
,A1_local,8,0.3,random,0.0,cml_lattice,40,0.3026,0.164,learned,0.03542722016572952,0.11181135844232402,A1_local,chaos,0.005865939427167177,0.01936137322449614,64,13215,0.34627744415681244,0.6291055239843203,adamw,True,1.0329,0.108449342077958,0.19750236404014654,0.7422,1,8,0.006353412437337366,98.98,0
,A1_local,8,0.3,random,0.0,cml_lattice,40,0.3026,0.164,learned,0.037365518510341644,0.11301059224576565,A1_local,chaos,0.005974865984171629,0.019644595753703736,64,13215,0.34947772011002737,0.6336901672207373,adamw,True,1.0329,0.10945163305448313,0.19894167404928204,0.7422,1,16,0.006353412437337366,98.98,0
,A1_local,8,0.3,random,0.0,cml_lattice,40,0.3026,0.164,learned,0.04357243701815605,0.11522813844688992,A1_local,chaos,0.006919106934219599,0.0206545766809753,64,13215,0.3760801908210357,0.6497758550798376,adamw,True,1.0329,0.11778316062033758,0.2039916398471715,0.7422,1,32,0.006353412437337366,98.98,0
,A1_local,8,0.5,random,0.0,cml_lattice,40,0.4953,0.16,learned,0.09753109514713287,0.19606594475200062,A1_local,chaos,0.026928706094622612,0.05436073098195835,64,13215,0.7419303723347597,1.0541394441041774,adamw,True,1.0088,0.23236241559743503,0.3301477778187008,0.7422,1,1,0.006353412437337366,98.98,0
